id,suggested_filename,suggested_alt,usage,current_filename,url,in_use
197,justccell-flexcell-feature-image.png,"Justccell Flexcell Feature Image","Flexcell feature image",justccell-photo-9a485f8b2f.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-9a485f8b2f.png,yes
198,justccell-flexcell-feature-image-02.jpg,"Justccell Flexcell Feature Image 02","Flexcell feature image 02",justccell-photo-6c117e6901.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6c117e6901.jpg,yes
199,justccell-flexcell-feature-image-03.png,"Justccell Flexcell Feature Image 03","Flexcell feature image 03",justccell-photo-6196f54754.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6196f54754.png,yes
200,justccell-voca-pro-feature-image-06.jpg,"Justccell Voca Pro Feature Image 06","Voca Pro feature image 06",justccell-photo-b31ddb0165.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-b31ddb0165.jpg,yes
211,justccell-com-circle-logo.png,"Justccell .com Circle Logo",,Justccell.com-circle-logo.png,https://justccell.com/wp-content/uploads/2026/08/Justccell.com-circle-logo.png,no
212,justccell-com-logo-horizontal-small.png,"Justccell .com Logo Horizontal Small",,Justccell.com-logo-horizontal-small.png,https://justccell.com/wp-content/uploads/2026/08/Justccell.com-logo-horizontal-small.png,no
213,justccell-com-logo-horizontal.png,"Justccell .com Logo Horizontal",,Justccell.com-logo-horizontal.png,https://justccell.com/wp-content/uploads/2026/08/Justccell.com-logo-horizontal.png,no
214,justccell-com-logo-square.png,"Justccell .com Logo Square",,Justccell.com-logo-square.png,https://justccell.com/wp-content/uploads/2026/08/Justccell.com-logo-square.png,no
215,justccell-horizontal-by-3devices-02.jpg,"Justccell Horizontal By 3Devices",,JustCCELL_horizontal_by_3Devices-1.jpg,https://justccell.com/wp-content/uploads/2026/08/JustCCELL_horizontal_by_3Devices-1.jpg,no
216,justccell-by-3devices-02.jpg,"Justccell By 3Devices",,JustCCELL_by_3Devices-1.jpg,https://justccell.com/wp-content/uploads/2026/08/JustCCELL_by_3Devices-1.jpg,no
217,justccell-photo-217.png,"Justccell Photo 217",,justccell-photo-217.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-217.png,no
218,justccell-photo-218.png,"Justccell Photo 218",,justccell-photo-218.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-218.png,no
220,justccell-photo-c9fc844106-1.png,"Justccell Photo C9fc844106 1",,justccell-photo-c9fc844106-1.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-c9fc844106-1.png,no
221,justccell-photo-2f70c078f4-1.png,"Justccell Photo 2f70c078f4 1",,justccell-photo-2f70c078f4-1.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-2f70c078f4-1.png,no
227,justccell-cropped-justccell-com-logo-square.png,Cropped-Justccell.com-logo-square,,cropped-Justccell.com-logo-square.png,https://justccell.com/wp-content/uploads/2026/08/cropped-Justccell.com-logo-square.png,no
228,justccell-listo-catalog-card-image.png,"Justccell Listo Catalog Card Image","Listo catalog card image",justccell-photo-edd4449173.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-edd4449173.png,yes
229,justccell-ds01-series-catalog-card-image.png,"Justccell DS01 Series Catalog Card Image","DS01 Series catalog card image",justccell-photo-3821dae70a.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-3821dae70a.png,yes
230,justccell-skye-ii-catalog-card-image.png,"Justccell Skye II Catalog Card Image","Skye II catalog card image",justccell-photo-ed211677b2.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ed211677b2.png,yes
231,justccell-flexcell-pro-catalog-card-image.png,"Justccell Flexcell Pro Catalog Card Image","Flexcell Pro catalog card image",justccell-photo-bdf6c18546.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-bdf6c18546.png,yes
232,justccell-voca-catalog-card-image.png,"Justccell Voca Catalog Card Image","Voca catalog card image",justccell-photo-ff3038a29f.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ff3038a29f.png,yes
233,justccell-voca-pro-max-catalog-card-image.png,"Justccell Voca Pro Max Catalog Card Image","Voca Pro Max catalog card image",justccell-photo-0a255d399a.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-0a255d399a.png,yes
234,justccell-all-in-ones-listing-hero-desktop.jpg,"Justccell All-In-Ones Listing Hero Desktop","All-In-Ones listing hero desktop",justccell-all-in-ones-catalog-hero-desktop.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-all-in-ones-catalog-hero-desktop.jpg,yes
235,justccell-510-batteries-listing-hero-desktop.jpg,"Justccell 510 Batteries Listing Hero Desktop","510 Batteries listing hero desktop",justccell-510-batteries-catalog-hero-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-510-batteries-catalog-hero-1.jpg,yes
236,justccell-cartridges-listing-hero-desktop.jpg,"Justccell Cartridges Listing Hero Desktop","Cartridges listing hero desktop",justccell-cartridges-catalog-hero-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-cartridges-catalog-hero-1.jpg,yes
237,justccell-pod-systems-listing-hero-desktop-02.jpg,"Justccell Pod Systems Listing Hero Desktop 02","Pod Systems listing hero desktop 02",justccell-pod-systems-catalog-hero.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-pod-systems-catalog-hero.jpg,yes
238,justccell-all-in-ones-listing-hero-mobile.jpg,"Justccell All-In-Ones Listing Hero Mobile","All-In-Ones listing hero mobile",justccell-all-in-ones-catalog-hero-mobile-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-all-in-ones-catalog-hero-mobile-1.jpg,yes
239,justccell-flexcell-x-product-gallery-02.png,"Justccell Flexcell X Product Gallery 02","Flexcell X product gallery 02",justccell-photo-9bf76028cf.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-9bf76028cf.png,yes
240,justccell-vision-box-catalog-card-image.png,"Justccell Vision Box Catalog Card Image","Vision Box catalog card image",justccell-photo-7bcf269e7e-1.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-7bcf269e7e-1.png,yes
316,justccell-micro-text-macro-precision-%e2%9c%a8from-beam-to-brand-laser-engraving-isnt-just-a-process-its-our-p-1.mp4,"Justccell Micro Text, Macro Precision.✨From Beam To Brand- Laser Engraving Isn’t Just A Process It’s Our P (1)",,Micro-Text-Macro-Precision.✨From-beam-to-brand-Laser-engraving-isnt-just-a-process—its-our-p-1.mp4,https://justccell.com/wp-content/uploads/2026/08/Micro-Text-Macro-Precision.✨From-beam-to-brand-Laser-engraving-isnt-just-a-process—its-our-p-1.mp4,no
317,justccell-photo-bd38a4410b-2.jpg,"Justccell Photo Bd38a4410b 2",,justccell-photo-bd38a4410b-2.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-bd38a4410b-2.jpg,no
318,justccell-photo-ef18a81378-2.jpg,"Justccell Photo Ef18a81378 2",,justccell-photo-ef18a81378-2.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ef18a81378-2.jpg,no
319,justccell-photo-5b005e180b-1.jpg,"Justccell Photo 5b005e180b 1",,justccell-photo-5b005e180b-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-5b005e180b-1.jpg,no
320,justccell-photo-0c905987e5-1.jpg,"Justccell Photo 0c905987e5 1",,justccell-photo-0c905987e5-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-0c905987e5-1.jpg,no
321,justccell-photo-188a5bc7b5-1.jpg,"Justccell Photo 188a5bc7b5 1",,justccell-photo-188a5bc7b5-1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-188a5bc7b5-1.jpg,no
322,justccell-photo-b12cad46fa.jpg,"Justccell Photo B12cad46fa",,justccell-photo-b12cad46fa.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-b12cad46fa.jpg,no
323,justccell-photo-6675584c8c.jpg,"Justccell Photo 6675584c8c",,justccell-photo-6675584c8c.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6675584c8c.jpg,no
324,justccell-photo-3e044740d1.jpg,"Justccell Photo 3e044740d1",,justccell-photo-3e044740d1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-3e044740d1.jpg,no
327,justccell-storefront-laser-heating-video.mp4,"Justccell Storefront Laser Heating Video","Storefront laser heating video",justccell-laser-engraving-mp4.mp4,https://justccell.com/wp-content/uploads/2026/08/justccell-laser-engraving-mp4.mp4,yes
331,justccell-home-banner-1.jpg,"Justccell Home-banner-1",,justccell-justccell-home-banner-1-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-home-banner-1-jpg.jpg,no
332,justccell-image-332.jpg,"Justccell Public Uploads Images 20240428 4485d0612bffcf88ae0f82061d94a14a",,justccell-photo-7bf2b72b03.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-7bf2b72b03.jpg,no
333,justccell-image-333.jpg,"Justccell Public Uploads Images 20240418 A654bae2ea73b3ed46e849ab5da2ab27",,justccell-photo-c1c24ad860.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-c1c24ad860.jpg,no
334,justccell-image-334.jpg,"Justccell Public Uploads Images 20230619 F459c95d808a2408ed5bf3d2b411434f",,justccell-photo-1c88fc545c.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-1c88fc545c.jpg,no
335,justccell-image-335.jpg,"Justccell Public Uploads Images 20220519 Ddfc957386b1c9a39b0c7aa5760aff6f",,justccell-photo-5dec654f1e.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-5dec654f1e.jpg,no
336,justccell-image-336.jpg,"Justccell Public Uploads Images 20220610 A9d34462dc85fbfd31dd4106ba73460f",,justccell-photo-b4b5b4df1a-scaled.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-b4b5b4df1a-scaled.jpg,no
337,justccell-image-337.jpg,"Justccell Public Uploads Images 20211203 306da31b4e8a854290d1d8fe4326bdb6",,justccell-photo-637127c104.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-637127c104.jpg,no
338,justccell-image-338.png,"Justccell Public Uploads Images 20250102 82578a31622ae7bfdf50b1655f78f5ab",,justccell-photo-b5ce1398d4.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-b5ce1398d4.png,no
339,justccell-image-339.jpg,"Justccell Public Uploads Images 20250224 4161ae7d257d2044358ce5e8be528aa4",,justccell-photo-6dc0ded830.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6dc0ded830.jpg,no
340,justccell-image-340.jpg,"Justccell Public Uploads Images 20230607 Dda9a28314d76c69f157814a24926f93",,justccell-photo-9475489190.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-9475489190.jpg,no
341,justccell-image-341.jpg,"Justccell Public Uploads Images 20240812 26b5158fd2bc691560d463107501b377",,justccell-photo-a9fdfdd917.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-a9fdfdd917.jpg,no
342,justccell-image-342.jpg,"Justccell Public Uploads Images 20240110 6a7e2f7f6c499a7cd87ade43df42cd3f",,justccell-photo-8041247728.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-8041247728.jpg,no
343,justccell-image-343.jpg,"Justccell Public Uploads Images 20240110 A5993a36ddc1525a8eb97f2687722fe0",,justccell-photo-c6ee0fc137.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-c6ee0fc137.jpg,no
344,justccell-image-344.jpg,"Justccell Public Uploads Images 20241230 047330b79e7b4bcf3c9b94611e4a40d2",,justccell-photo-4dcc9e538c.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-4dcc9e538c.jpg,no
345,justccell-image-345.jpg,"Justccell Public Uploads Images 20240828 F7423f9caa1c0c56c08cf38c57c54d6a",,justccell-photo-757a2a8b09.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-757a2a8b09.jpg,no
346,justccell-image-346.png,"Justccell Public Uploads Images 20250618 Ef0b9959fce75370dec051054e52cc64",,justccell-photo-8a75d3b323.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-8a75d3b323.png,no
347,justccell-image-347.jpg,"Justccell Public Uploads Images 20240415 D39a1032cc623a08688a78e8c75ea5a0",,justccell-photo-09aa69fdd2.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-09aa69fdd2.jpg,no
348,justccell-image-348.jpg,"Justccell Public Uploads Images 20240110 C3e265cbee41b51829016083950e862c",,justccell-photo-60377bfcea.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-60377bfcea.jpg,no
349,justccell-image-349.jpg,"Justccell Public Uploads Images 20240918 447e65fa09619ec30961e6aea389d7e0",,justccell-photo-3009642f9e.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-3009642f9e.jpg,no
350,justccell-image-350.jpg,"Justccell Public Uploads Images 20240418 2a2759adc53b7d4618febcfa8b6fbf80",,justccell-photo-6c28c5de92.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6c28c5de92.jpg,no
351,justccell-image-351.jpg,"Justccell Public Uploads Images 20230705 31d0cc93d16d41afbe33b6b18ab3f0f2",,justccell-photo-c24cd69393.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-c24cd69393.jpg,no
352,justccell-image-352.jpg,"Justccell Public Uploads Images 20230707 E2de513bcc3744d780b15ff52e0041cb",,justccell-photo-c6b86f9e58.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-c6b86f9e58.jpg,no
353,justccell-image-353.png,"Justccell Public Uploads Images 20240401 577dce9b340ea379dbaa3d455efb28a8",,justccell-photo-21807c6b10.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-21807c6b10.png,no
354,justccell-image-354.jpg,"Justccell Public Uploads Images 20211018 90928592a96172d260e73986276963c6",,justccell-photo-f9af7e1043.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-f9af7e1043.jpg,no
355,justccell-image-355.jpg,"Justccell Public Uploads Images 20211018 Ba59b2a894996f895abff6ba01ad2dfc",,justccell-photo-6dfac2d4d8.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6dfac2d4d8.jpg,no
356,justccell-image-356.jpg,"Justccell Public Uploads Images 20211018 A5c7248c1d16d7963322b274a8bf2aaa",,justccell-photo-ae44613975.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ae44613975.jpg,no
357,justccell-image-357.png,"Justccell Public Uploads Images 20240401 972324fbf5e8e77cef8f2f8576a812ff",,justccell-photo-a2a36e28f6.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-a2a36e28f6.png,no
358,justccell-image-358.jpg,"Justccell Public Uploads Images 20220106 9c1b9ed28459548b8326f0bbcefbacc4",,justccell-photo-4e055281b9.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-4e055281b9.jpg,no
359,justccell-image-359.jpg,"Justccell Public Uploads Images 20211026 6211b4f5bac89b5a68b05b640c5349b3",,justccell-photo-105880e11a.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-105880e11a.jpg,no
360,justccell-image-360.png,"Justccell Public Uploads Images 20250409 Ab50b1aa8d413daf5a3568a24fc2ac15",,justccell-photo-8c42c810ae.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-8c42c810ae.png,no
361,justccell-image-361.jpg,"Justccell Public Uploads Images 20231204 169c3a5b3edb68a04a84a3047be1ab96",,justccell-photo-13df244b3d.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-13df244b3d.jpg,no
362,justccell-3-0-hero-desktop.jpg,"Justccell 3.0 Hero Desktop",,justccell-photo-e103e0a32e-scaled.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-e103e0a32e-scaled.jpg,no
363,justccell-3-0-hero-mobile.jpg,"Justccell 3.0 Hero Mobile",,justccell-photo-906d790a58.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-906d790a58.jpg,no
364,justccell-3-0-flavor-desktop.jpg,"Justccell 3.0 Flavor Desktop",,justccell-photo-735fff82cb.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-735fff82cb.jpg,no
365,justccell-3-0-flavor-mobile.png,"Justccell 3.0 Flavor Mobile",,justccell-photo-1d65f352b2.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-1d65f352b2.png,no
366,justccell-3-0-stomata-1-desktop.jpg,"Justccell 3.0 Stomata 1 Desktop",,justccell-photo-9afb804d78.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-9afb804d78.jpg,no
367,justccell-3-0-stomata-1-mobile.png,"Justccell 3.0 Stomata 1 Mobile",,justccell-photo-172ec0ddeb.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-172ec0ddeb.png,no
368,justccell-3-0-nexus-1-desktop.jpg,"Justccell 3.0 Nexus 1 Desktop",,justccell-photo-ebe0ed57eb.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ebe0ed57eb.jpg,no
369,justccell-image-369.jpg,"Justccell Public Uploads Images 20230706 79528deb60f1a855ccdf521e809bdc2c",,justccell-photo-dc0b9bc599.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-dc0b9bc599.jpg,no
370,justccell-3-0-nexus-1-mobile.png,"Justccell 3.0 Nexus 1 Mobile",,justccell-photo-2052605928.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-2052605928.png,no
371,justccell-3-0-pure-desktop.jpg,"Justccell 3.0 Pure Desktop",,justccell-photo-4cebc504a1.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-4cebc504a1.jpg,no
372,justccell-3-0-pure-mobile.png,"Justccell 3.0 Pure Mobile",,justccell-photo-6442a6d7a9.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-6442a6d7a9.png,no
373,justccell-3-0-nexus-2-desktop.jpg,"Justccell 3.0 Nexus 2 Desktop",,justccell-photo-834dc7efd4.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-834dc7efd4.jpg,no
374,justccell-3-0-nexus-2-mobile.png,"Justccell 3.0 Nexus 2 Mobile",,justccell-photo-1aef2c8747.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-1aef2c8747.png,no
375,justccell-3-0-reliable-desktop.jpg,"Justccell 3.0 Reliable Desktop",,justccell-photo-7e18c3778f.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-7e18c3778f.jpg,no
376,justccell-3-0-reliable-mobile.png,"Justccell 3.0 Reliable Mobile",,justccell-photo-cf01af992a.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-cf01af992a.png,no
377,justccell-3-0-stomata-2-desktop.jpg,"Justccell 3.0 Stomata 2 Desktop",,justccell-photo-f9aed66cb8.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-f9aed66cb8.jpg,no
378,justccell-3-0-stomata-2-mobile.png,"Justccell 3.0 Stomata 2 Mobile",,justccell-photo-ecb2f38bf1.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-ecb2f38bf1.png,no
379,justccell-3-0-nexus-3-desktop.jpg,"Justccell 3.0 Nexus 3 Desktop",,justccell-photo-bd4684c643.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-bd4684c643.jpg,no
380,justccell-3-0-nexus-3-mobile.png,"Justccell 3.0 Nexus 3 Mobile",,justccell-photo-e9f1f6fbb4.png,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-e9f1f6fbb4.png,no
381,justccell-image-381.jpg,"Justccell Public Uploads Images 20230817 4930d6af0ae4692b71ce5c25f70cfc87",,justccell-photo-b13a348528.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-b13a348528.jpg,no
382,justccell-image-382.jpg,"Justccell Public Uploads Images 20230811 E3256b0bf3fbe6ce8ab1afd494d3b47f",,justccell-photo-686bc3aa7c.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-686bc3aa7c.jpg,no
383,justccell-image-383.jpg,"Justccell Public Uploads Images 20240227 6c140ab283f5f70ed4989f90434503f4",,justccell-photo-719b96a8a2.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-719b96a8a2.jpg,no
384,justccell-image-384.jpg,"Justccell Public Uploads Images 20221024 76ae2bea82a80892129ffa38a19db3c7",,justccell-photo-9bc9900c88.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-photo-9bc9900c88.jpg,no
385,justccell-contact-hero-desktop.jpg,"Justccell Contact-hero-desktop",,justccell-justccell-contact-hero-desktop-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-contact-hero-desktop-jpg.jpg,no
386,justccell-contact-hero-mobile.jpg,"Justccell Contact-hero-mobile",,justccell-justccell-contact-hero-mobile-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-contact-hero-mobile-jpg.jpg,no
387,justccell-distributor-3win.jpg,"Justccell Distributor-3win",,justccell-justccell-distributor-3win-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-distributor-3win-jpg.jpg,no
388,justccell-distributor-canna-brand.png,"Justccell Distributor-canna-brand",,justccell-justccell-distributor-canna-brand-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-distributor-canna-brand-png.png,no
389,justccell-distributor-jupiter.jpg,"Justccell Distributor-jupiter",,justccell-justccell-distributor-jupiter-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-distributor-jupiter-jpg.jpg,no
392,justccell-technology-hero-banner-mobile.jpg,"Justccell Technology Hero Banner Mobile","Technology hero banner mobile",justccell-justccell-why-technology-hero-mobile-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-hero-mobile-jpg.jpg,yes
393,justccell-why-technology-intro.png,"Justccell Why-technology-intro",,justccell-justccell-why-technology-intro-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-intro-png.png,no
394,justccell-why-technology-row-1.png,"Justccell Why-technology-row-1",,justccell-justccell-why-technology-row-1-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-row-1-png.png,no
395,justccell-why-technology-row-2.png,"Justccell Why-technology-row-2",,justccell-justccell-why-technology-row-2-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-row-2-png.png,no
396,justccell-why-technology-row-3.png,"Justccell Why-technology-row-3",,justccell-justccell-why-technology-row-3-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-row-3-png.png,no
397,justccell-safety-hero-banner-mobile.jpg,"Justccell Safety Hero Banner Mobile","Safety hero banner mobile",justccell-justccell-why-safety-hero-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-safety-hero-jpg.jpg,yes
398,justccell-why-safety-intro.jpg,"Justccell Why-safety-intro",,justccell-justccell-why-safety-intro-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-safety-intro-jpg.jpg,no
399,justccell-research-hero-banner-mobile.jpg,"Justccell Research Hero Banner Mobile","Research hero banner mobile",justccell-justccell-why-research-hero-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-research-hero-jpg.jpg,yes
400,justccell-why-research-intro.png,"Justccell Why-research-intro",,justccell-justccell-why-research-intro-png.png,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-research-intro-png.png,no
401,justccell-discover-discover-image-mobile.jpg,"Justccell Discover Discover Image Mobile","Discover discover image mobile",justccell-justccell-discover-hero-jpg-scaled.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-discover-hero-jpg-scaled.jpg,yes
402,justccell-why-technology-hero.jpg,"Justccell Why-technology-hero",,justccell-justccell-why-technology-hero-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-technology-hero-jpg.jpg,no
403,justccell-manufacture-hero-banner-mobile.jpg,"Justccell Manufacture Hero Banner Mobile","Manufacture hero banner mobile",justccell-justccell-why-manufacture-hero-jpg.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-justccell-why-manufacture-hero-jpg.jpg,yes
444,justccell-blog-featured-image-ceramic-core-hardware-for-wholesale-buyers-in-2026.jpg,"Justccell Blog Featured Image Ceramic Core Hardware For Wholesale Buyers In 2026","Blog featured image — Ceramic core hardware for wholesale buyers in 2026",justccell-v2-ceramic-core-wholesale-2026.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-ceramic-core-wholesale-2026.jpg,yes
445,justccell-blog-featured-image-ceramic-vs-cotton-heating-for-cannabis-oil.jpg,"Justccell Blog Featured Image Ceramic Vs Cotton Heating For Cannabis Oil","Blog featured image — Ceramic vs cotton heating for cannabis oil",justccell-v2-ceramic-vs-cotton-heating.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-ceramic-vs-cotton-heating.jpg,yes
446,justccell-blog-featured-image-how-to-choose-vape-hardware-by-oil-type.jpg,"Justccell Blog Featured Image How To Choose Vape Hardware By Oil Type","Blog featured image — How to choose vape hardware by oil type",justccell-v2-choose-hardware-oil-type.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-choose-hardware-oil-type.jpg,yes
447,justccell-blog-featured-image-how-to-charge-a-510-thread-battery.jpg,"Justccell Blog Featured Image How To Charge A 510 Thread Battery","Blog featured image — How to charge a 510 thread battery",justccell-v2-charge-510-battery.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-charge-510-battery.jpg,yes
448,justccell-blog-featured-image-what-is-a-510-thread-cartridge.jpg,"Justccell Blog Featured Image What Is A 510 Thread Cartridge?","Blog featured image — What is a 510 thread cartridge?",justccell-v2-what-is-510-thread.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-what-is-510-thread.jpg,yes
449,justccell-blog-featured-image-how-to-fill-ceramic-cartridges-without-leaks.jpg,"Justccell Blog Featured Image How To Fill Ceramic Cartridges Without Leaks","Blog featured image — How to fill ceramic cartridges without leaks",justccell-v2-fill-ceramic-cartridge.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-fill-ceramic-cartridge.jpg,yes
450,justccell-blog-featured-image-voltage-settings-for-distillate-live-resin-and-rosin.jpg,"Justccell Blog Featured Image Voltage Settings For Distillate, Live Resin, And Rosin","Blog featured image — Voltage settings for distillate, live resin, and rosin",justccell-v2-voltage-distillate-live-resin.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-voltage-distillate-live-resin.jpg,yes
451,justccell-blog-featured-image-child-resistant-hardware-and-packaging-for-licensed-brands.jpg,"Justccell Blog Featured Image Child-resistant Hardware And Packaging For Licensed Brands","Blog featured image — Child-resistant hardware and packaging for licensed brands",justccell-v2-child-resistant-hardware.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-child-resistant-hardware.jpg,yes
452,justccell-blog-featured-image-laser-engraving-and-private-label-hardware.jpg,"Justccell Blog Featured Image Laser Engraving And Private-label Hardware","Blog featured image — Laser engraving and private-label hardware",justccell-v2-laser-engraving-private-label.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-laser-engraving-private-label.jpg,yes
453,justccell-image-453.jpg,"Blog Featured Image Justccell 3.0 Heating For Live Extracts","Blog featured image — Justccell 3.0 heating for live extracts",justccell-v2-justccell-3-0-heating.jpg,https://justccell.com/wp-content/uploads/2026/08/justccell-v2-justccell-3-0-heating.jpg,yes
